"","date","lag1","lag2","lag3","lag4","lag1cum","lag2cum","lag3cum","lag4cum"
"110",2009-05-01,1.65585485788427e-06,2.62161465261504e-06,8.36482354730996e-06,3.40458136716995e-05,0.0068826031222889,0.00628657280661561,0.00647843235681603,0.0321142363055621
"111",2009-06-01,7.27673936503392e-06,2.83834228411146e-05,3.72567010743589e-05,8.34984222607057e-05,0.00688987986165394,0.00631495622945673,0.00651568905789039,0.0321977347278228
"112",2009-07-01,1.39941214125056e-06,1.43882270820542e-09,8.02915572435531e-07,2.39347831615262e-05,0.00689127927379519,0.00631495766827943,0.00651649197346283,0.0322216695109844
"113",2009-08-01,2.26112082449293e-07,3.6955745530765e-06,1.20854571839299e-05,1.21780888493235e-05,0.00689150538587764,0.00631865324283251,0.00652857743064676,0.0322338475998337
"114",2009-09-01,0.000150395816527415,6.91713507237199e-05,8.34048301685096e-05,0.000670250465021314,0.00704190120240505,0.00638782459355623,0.00661198226081526,0.032904098064855
"115",2009-10-01,2.08175326047391e-06,2.43035689568393e-06,1.17226335086637e-06,0.000170368323149053,0.00704398295566553,0.00639025495045191,0.00661315452416613,0.0330744663880041
"116",2009-11-01,8.97954686889551e-06,8.06462018684735e-08,2.04933709170383e-09,1.9093093340987e-06,0.00705296250253442,0.00639033559665378,0.00661315657350322,0.0330763756973382
"117",2009-12-01,1.68229825784207e-05,1.69303378197498e-05,2.53076967001584e-05,0.000399691698385545,0.00706978548511284,0.00640726593447353,0.00663846427020338,0.0334760673957237
"118",2010-01-01,0.000145796455375329,0.000199002048052706,0.000292921125490693,0.00317958910181968,0.00721558194048817,0.00660626798252624,0.00693138539569407,0.0366556564975434
"119",2010-02-01,9.96001665506698e-06,1.81597811774806e-06,2.45464613970876e-10,1.61593251428848e-05,0.00722554195714324,0.00660808396064399,0.00693138564115869,0.0366718158226863
"120",2010-03-01,2.37197581900871e-05,7.61561024362901e-06,1.65599041967014e-05,0.000480103754717802,0.00724926171533333,0.00661569957088762,0.00694794554535539,0.0371519195774041
"121",2010-04-01,5.28123713626128e-06,4.11424725426303e-07,1.62694554215083e-08,1.66780447316952e-05,0.00725454295246959,0.00661611099561304,0.00694796181481081,0.0371685976221358
"122",2010-05-01,8.51369645390957e-07,4.96569595298682e-06,1.40348259656931e-05,0.000135595445460144,0.00725539432211498,0.00662107669156603,0.0069619966407765,0.0373041930675959
"123",2010-06-01,8.16615628037238e-06,1.34090021804222e-05,3.86605838667977e-06,4.80673520367907e-05,0.00726356047839535,0.00663448569374645,0.00696586269916318,0.0373522604196327
"124",2010-07-01,1.98251624526062e-05,3.92461830636969e-05,1.18758473775933e-05,0.000207825200360045,0.00728338564084796,0.00667373187681015,0.00697773854654078,0.0375600856199927
