"","forecasts.forecasts_Q2.AR","forecasts.forecasts_Q2.AR_PC","forecasts.forecasts_Q2.Ridge_4lags","forecasts.forecasts_Q2.Ridge","forecasts.forecasts_Q2.LASSO","forecasts.RF_4lags","RF"
"35",0.165107463796341,0.202342084972354,0.35869893259562,0.28104103357426,0.209304924655906,0.23967749775037,0.244816557330183
"36",0.269611617362495,0.324467265731837,0.36070024680041,0.298154452672546,0.280847293424715,0.268983632479489,0.282910140675435
"37",0.364754676949546,0.275957883253173,0.362598375768219,0.351769357847856,0.349183542822914,0.329294637026103,0.324665665278441
"38",0.217436548774753,0.217771157542357,0.36099485029542,0.0374307302983493,0.254971525807275,0.196883228329421,0.15066235549098
"39",0.0607853177195817,-0.104094030979551,0.359349680769449,0.0959999049326304,0.0724848126575002,0.0951116909567559,0.0357334862117716
"40",0.0593870577009899,0.12643369969862,0.358629791056128,0.0541267554205689,0.107703320659041,0.223338486467451,0.241015224136062
"41",0.207649584842,0.262692791557854,0.35913921205077,0.20582460372488,0.178399053207896,0.24466104703433,0.281214633554472
"42",0.189200295206542,0.193432235353848,0.36014348126636,0.227323197817908,0.21980305233367,0.222855973355824,0.213413951403132
"43",0.267590940089386,0.272059621180163,0.361485912543999,0.381482914156204,0.247616770934439,0.298044078842729,0.333005899550156
"44",0.368425586526057,0.243682429275006,0.362263463942646,0.169668062905163,0.235329334432955,0.258058331965425,0.230565550129866
"45",0.192098221468485,0.151670033630558,0.360829216869657,0.0950990571911996,0.18152764754279,0.0602610330106633,0.0422455679834231
"46",0.186974098480263,0.123310841292077,0.361797588137484,0.186576228159356,0.193026407691765,0.278217692267151,0.254439281684922
"47",0.15305469286021,0.139376912147335,0.362071388054481,0.336075674911814,0.252704762829442,0.293574766149868,0.300606975129323
"48",0.170015320661132,0.271531643204066,0.362143057117316,0.38159339870934,0.314269999627325,0.31090351653407,0.322665301996062
"49",0.11413835429253,0.168571937252327,0.360970735667903,0.205558929963192,0.198690896706609,0.214775644133081,0.161822719250855
"50",0.270553850838809,0.205531735747637,0.360875166817643,0.0642527052529126,0.233169473421216,0.26533507734362,0.275495226689047
"51",0.344672374888375,0.255245176634982,0.363676805546983,0.298956041917467,0.238828077933676,0.246478287821346,0.258297202535669
"52",0.386539387429585,0.353253622087706,0.364843658596559,0.455602476792989,0.350905118258776,0.305459238561673,0.325590193220873
"53",0.252359679359914,0.160917648506615,0.365323428591695,0.198836635005902,0.260807365571301,0.258092003601285,0.202647766600656
"54",0.170290082303048,0.192193625448769,0.363644150710649,0.169016072887523,0.248030122267166,0.247187921024164,0.216470733209426
"55",0.149483333629709,0.214719772329143,0.362966793684225,0.104663634330764,0.18837445968328,0.278910694084253,0.25126436564997
"56",0.313624183598277,0.278876587558211,0.363318972559124,0.287019149195684,0.281538005975565,0.282940080101552,0.281637314729846
"57",0.439460634318701,0.468137466265101,0.365627689768007,0.416644566805713,0.378190285275734,0.366644024187281,0.371368143833521
"58",0.371777489298748,0.310299127780636,0.366037428887193,0.161907526826579,0.320696633773483,0.308279676468787,0.299822761163313
"59",0.0904561152173337,0.136033452523838,0.365081297578413,0.198700466592039,0.20205766161075,0.114951498204052,0.136954600607544
"60",0.128220007567345,0.267004668958673,0.36757924400748,0.321842873080704,0.239133306019945,0.290379543661056,0.307010515769386
"61",0.381296040968757,0.381882600729783,0.369830637630094,0.385986498828604,0.345914076974406,0.321686268388551,0.327992148417534
"62",0.424966914055237,0.326382320088682,0.37017664946828,0.461290771762101,0.358003940018131,0.355493957175967,0.322721390496346
"63",0.313258621410283,0.257229523555552,0.370934980138301,0.303671314891788,0.292704369494338,0.279551758840304,0.248277021991998
"64",0.108729516084834,0.166668082180381,0.371003637369915,0.14203174539376,0.19718216186866,0.138007954473144,0.0849431408036401
"65",0.164037877396026,0.342347504618721,0.371341509769501,0.351722048286145,0.269817774546401,0.326277823488446,0.351659990941963
"66",0.441338521217412,0.491376821275309,0.375224176680129,0.421420250357025,0.436572030675253,0.371557638833973,0.371783728106954
"67",0.442477190084374,0.41827922913868,0.376183302036985,0.52511338320222,0.491754059118031,0.462239724189026,0.531970905251796
"68",0.619584426046109,0.73623969318135,0.38230112929047,0.767117915505549,0.659821211050043,0.606675949882547,0.59117901412137
"69",0.294279895487985,0.241731888882094,0.378488213877839,0.226762792291482,0.415025507944942,0.246612313325001,0.262334040008079
"70",0.0845167878597833,0.0898634780106227,0.376351527940222,0.133375513005555,0.187710916174732,0.0670703770946998,0.0535386256043976
"71",0.338253710706427,0.419196463067439,0.37964843901037,0.469751387940005,0.361830502670027,0.385583206766065,0.380082775075296
"72",0.482818501664126,0.591772162419252,0.380506329734205,0.383762089927232,0.632059680616174,0.451365970714746,0.444728396313478
"73",0.126056380320271,0.101326920092913,0.376150668271729,0.133123987946118,0.241737547492326,0.116706099588922,0.0370576193892059
"74",0.175140424870616,0.410075790425955,0.378309584418155,0.384817174462634,0.255671022799773,0.417060493697785,0.409682566433261
"75",0.427317434922888,0.491805094981766,0.381359431283989,0.499647706554954,0.443785032560868,0.347193422088426,0.334186119307134
"76",0.559211283922636,0.482286490428768,0.380252175690328,0.238365799294893,0.379380168624168,0.196678892091141,0.149063057246952
"77",0.365138277780258,0.265402676102645,0.379695923384487,0.161995641295453,0.330911354024276,0.320210561137594,0.294951396034753
"78",0.303883380591624,0.264082952216943,0.381658538332392,0.495533427879392,0.46479094109914,0.315724913789396,0.322435961385737
"79",0.0310195753783938,0.21976889637087,0.379986894648893,0.282471188441519,0.401215996452647,0.287051067598325,0.265095453606377
"80",-0.0100067179252706,-0.0431207651352772,0.373695111678901,-0.180805121978133,0.040895261573605,0.0640319402980275,-0.0043476050096587
"81",0.136456375920447,0.222548430870496,0.374988576988328,0.229839330271055,0.155477141637348,0.310669208037985,0.33562111423773
"82",0.375029043978041,0.396304910398887,0.376890333772019,0.229817074396307,0.34332296711833,0.316740107815662,0.384243551282864
"83",0.214864150120369,0.322500684720494,0.376167858592857,0.468971651518502,0.452441226593078,0.329881148540347,0.340416922591219
"84",0.0711858036566103,0.177845938801246,0.375131787512132,0.111019420092674,0.175891106656813,0.0682535594706232,0.0909717543467972
"85",0.412362661837302,0.427249560277803,0.378678945796452,0.499365602161527,0.42577250001135,0.365244591656254,0.429217751531039
"86",0.323161377649196,0.264703052461601,0.378855732702341,0.353376526642239,0.432855036966349,0.240644871215574,0.240573830467096
"87",0.290992568712534,0.338528333824275,0.376298106089773,0.24914170914647,0.371366918077639,0.286446189893298,0.264773104411403
"88",0.253926724153634,0.352002061813344,0.379154765314031,0.24853152359414,0.439172060208929,0.293048861525622,0.272898841457357
"89",0.0535384688862886,0.131322944444034,0.378276216802026,0.23602663228858,0.373769099169126,0.25002244445285,0.220887221401179
"90",-0.0839952982254468,0.051999795076953,0.377791706643566,0.345794873748752,0.348474226591761,0.277965824326388,0.319240241471834
"91",0.232306360965948,0.103397064950777,0.37552410941094,0.118014481142444,0.246593752351002,0.200638707359729,0.19520022142475
"92",0.545238743262488,0.554731890636821,0.37877035718669,0.344936830341106,0.417374586269424,0.314087906184342,0.311329487288612
"93",0.47095351002333,0.357519317439511,0.376603912383629,0.204009188858917,0.302977962451546,0.256779670162244,0.259244004201402
"94",0.45157304965401,0.465672929896039,0.379358216796683,0.402591675071162,0.499559524818789,0.492039202924997,0.459313885455254
"95",0.294223082770587,0.163903621469874,0.378027070327296,0.0860031337927961,0.25485815840031,0.153438287308717,0.165024410783123
"96",0.414403063866277,0.400291488868367,0.37986119746794,0.434755165018094,0.349844425936882,0.337866693229291,0.362979865134449
"97",0.308444328232332,0.158264582762152,0.381533499088638,1.24620955623208,0.324479027308278,0.288179496124368,0.272911835845514
"98",0.288106374601368,0.321979977824954,0.384697055260095,0.14477341299187,0.314755029269123,0.30489755887749,0.314014621753139
"99",0.166599306142959,0.101381167295667,0.377285044683533,0.21974497264271,0.242677536535683,0.265747534933638,0.230150286300426
"100",0.443692716446397,0.397120442172949,0.371777446616235,0.186588058581821,0.4104575648128,0.34732952823804,0.369533608546232
"101",0.567947471557037,0.411310945129224,0.364629381680261,0.487381242235894,0.527221068584539,0.435843924570038,0.493480733675944
"102",0.727686958288931,0.438486395466423,0.37474394045623,0.027393217019977,0.356216528795537,0.406838543692234,0.37335415087709
"103",0.282908699324359,-0.0525192892498558,0.370831709811317,-0.0263528939126214,0.110549731553796,0.0129590967250703,0.000245302264627546
"104",0.422946683932947,0.276703179937527,0.373355717562691,0.170168590198379,0.292258251739711,0.359580251181333,0.378239832917446
"105",-0.184316996069463,-0.660248889820955,0.360546128185062,-0.463451120680245,-0.107444109119006,-0.0518246045223976,-0.0603645777983496
"106",-0.649642150469833,-0.921358560309012,0.346632165233519,-0.391439777802588,-0.601663696929824,-0.274505209179339,-0.302925017064573
"107",-0.32173628881077,-0.49469382281554,0.344131629201358,0.038304897098819,-0.157994182921932,-0.128005906945502,-0.143834463572766
"108",0.224897693927926,0.205581149709455,0.342894495454318,0.448817115508286,0.387721324392197,0.0843358008800276,0.1123957859743
"109",0.313665046000546,0.090418016167146,0.339816378504578,0.13182470816097,0.278023525986118,0.0534490725913462,0.139354002701346
"110",0.18721935287122,-0.179668137604187,0.331426708806148,-0.320482141141529,0.100777280744983,-0.175436789120891,-0.20364259320892
"111",-0.0387711669270619,-0.0340104490279605,0.335701326957815,0.0281908780367895,0.113648235527674,0.127582163153494,0.141240985273351
"112",-0.320207890261248,-0.254297735965378,0.33781469958266,0.37229776545457,0.186676068310323,0.238066506110128,0.229003011444537
"113",0.205604115764083,0.648832257982335,0.347104368023721,0.719547534249834,0.465859869339981,0.483100666054317,0.4961916646345
"114",-0.187355179172566,-0.624703838941162,0.338276302143003,-0.258044163182895,0.131859880237914,-0.267005954228106,-0.247362222339742
"115",0.00020835287559956,0.432071184407096,0.345782404850624,0.508040419550057,0.313686517105623,0.247406754741179,0.364129123745502
"116",0.00882718248824499,-0.00776990346831301,0.348055869497078,0.198864463999204,0.230360036544333,0.196622281647579,0.198427614658081
"117",0.440647853297712,0.21306863273618,0.346866697860072,0.370871004282704,0.271429933899462,0.285427697706019,0.346047558364269
"118",0.589161579840692,0.182294744418041,0.347903248205179,0.128356879114813,0.261824692855081,0.228700091552077,0.220788710914104
"119",0.00542569649106284,0.0676432481309662,0.346443301553873,0.332422528977788,0.166534976038925,0.0988283781080099,0.146641020686996
"120",-0.281034747267449,0.169116879984565,0.347884565467824,0.245300513522808,0.170664650043889,0.304969904707288,0.329474722515043
"121",0.079673561881451,-0.290476974916387,0.343907810401908,-0.245737791320518,0.104638369516817,0.0560943057616737,0.0224665495126872
"122",0.158887623297635,0.197041348654497,0.347643524960341,0.180189480548091,0.153410570911849,0.264749007833023,0.273976036806039
"123",0.228757223280014,-0.0348427971720301,0.346700447758454,0.0118614240670785,0.136203623679238,0.233488599679795,0.176206710214306
"124",-0.195681296094455,-0.12896862459014,0.344468669542273,-0.220058909830056,0.13111636552317,0.215855076371891,0.215889154252724
"125",0.0959881804945929,-0.0795347200373883,0.344252330418543,0.182366273424082,0.135668583431158,0.219532567789141,0.200280704737002
"126",0.280587452509357,0.0778487754697541,0.344590903065599,0.292399424013802,0.223198063886948,0.245889119094253,0.239394558743791
"127",0.338414707095912,0.0885840310784133,0.34285243482238,0.175195768090761,0.215171315484121,0.240380402690691,0.18363179320786
"128",0.177263706921455,0.0772045177837571,0.341520930355726,0.0954126317356154,0.219244629635532,0.237981842988794,0.20427749440328
"129",0.304036955052921,0.232491541388583,0.344044554170012,0.336452211078718,0.282281929890466,0.25948064574722,0.28078081220572
"130",0.227199913112347,0.112932008806535,0.342167279518211,0.0622743967383208,0.242544647633071,0.201772480805366,0.179397806734584
"131",0.268712014314514,0.226472638602341,0.344719330118754,0.461325728577984,0.291710007514257,0.275664087649608,0.303727055198197
"132",0.32176316059042,0.223612702445692,0.34413210260399,0.132704132859885,0.263716371534353,0.223392651016277,0.246916467620707
"133",0.210271619260154,0.11782391876351,0.343722348256652,0.171890939377564,0.257866679830207,0.193781743838624,0.202273918517373
"134",0.360285546643261,0.248356151720532,0.345707309474446,0.367848747774014,0.314013135445965,0.327779210157847,0.341284500140356
"135",0.331395351270083,0.269382681840385,0.345955517337833,0.345015540122202,0.257180175091561,0.303816333490139,0.292959882947953
"136",0.297247448435434,0.121589042388707,0.343433645990368,0.149738491012563,0.176818118611865,0.231885895091933,0.204427858923749
"137",0.16894607910464,-0.0411441034722866,0.340307484538862,0.0875699159809141,0.0889036195387136,0.127492598807018,0.0923058734613551
"138",0.23483436456614,0.188264251200094,0.341886440322878,0.221968445168803,0.220723270181054,0.221153441306864,0.240188416807962
"139",0.301355591509615,0.0909618342435597,0.340764064818895,0.088748202457852,0.211370066864508,0.18442745229329,0.149871451184352
"140",0.252192599875363,0.237992713340188,0.342093078008699,0.0388088687907255,0.214424765386086,0.276390063338733,0.265162169751289
"141",0.204448504933589,0.0334734487954803,0.342549696841638,0.223251770992576,0.158911628445818,0.234864411800153,0.185314735487924
"142",0.249982440739621,0.237281041083049,0.343343869504667,0.203201901404192,0.223946843250595,0.222141435225724,0.213846900968749
"143",0.189437711118168,0.0172142029100881,0.342071408467343,0.0645881032154574,0.116698386654142,0.199061037321379,0.189310266467152
"144",0.330709854288006,0.242417415823539,0.344805922947357,0.165132201236877,0.251734754101628,0.22601077301063,0.204669819024251
"145",0.238183855808152,0.176475232113929,0.345102922026372,0.23367851275186,0.239138775332778,0.27722345632622,0.247092436244023
"146",0.207713722865839,0.182033846977652,0.345355072207476,0.207971477256266,0.196895153940189,0.24298235831809,0.235596649712526
"147",0.202417041320938,0.0828002286568145,0.344511876048916,0.169358594729577,0.19875954015241,0.22790029624521,0.253144375265325
"148",0.136275531373671,-0.0290979164737126,0.340608483453877,-0.0593091677794079,0.0867003064442503,0.0810115774959307,0.0657749477005555
"149",0.0979114901352868,-0.0309886538667159,0.339836194366934,-0.0591107022258008,0.137923643179548,0.178707849594498,0.165685659661509
"150",0.109092482189204,0.142448844430788,0.340895728970557,0.273515303723321,0.184617373607036,0.247837263419954,0.25827696661553
"151",0.305826239151634,0.388254463926079,0.34208287077586,0.341644556188934,0.324184060843644,0.305829580995686,0.316035258093047
"152",0.354623100447502,0.347060423935807,0.341542615446134,0.21367095128889,0.281351548367061,0.258950250507611,0.2498422709768
"153",0.241861009489651,0.166110239633578,0.340808237719682,0.147510343965926,0.176784440709038,0.161235552684701,0.157618824381854
"154",0.0275364145311988,-0.0051510678168007,0.339911209181043,-0.137389482699061,0.0482044843216743,0.0434734647473407,0.0612219942995967
"155",0.0866711398119682,0.118073537861462,0.341950771552465,0.0338907521739523,0.165501024094961,0.266575014257109,0.272887140026596
"156",0.14999264769202,0.259235752163959,0.345954494160311,0.438398314397973,0.213249196124265,0.263141218402268,0.303611987639908
"157",0.310599266492184,0.342304584670418,0.345619949186099,0.334010311265818,0.291083174126892,0.287238829146826,0.322768025159671
"158",-0.14915704009559,-0.108498506941756,0.337569144453793,-0.148714706176631,-0.0491660774268413,-0.0746653889564253,-0.108351250345044
"159",0.101803007676182,0.100317387664795,0.338701683222776,-0.0502203255185696,0.0369332340395694,0.184382237349042,0.230768551564363
"160",0.205943229015933,0.225411466056338,0.340994195669916,0.0592413740966394,0.120455741145478,0.270410931703926,0.276912574004183
"161",0.254273700292704,0.221489956693893,0.33865081139123,0.126039729649751,0.149468148016743,0.219191999263888,0.265079926180108
"162",0.0844484982226259,0.0412067857948618,0.337530420011547,0.202284671500285,0.14889301221621,0.236083416686992,0.231857136103638
"163",0.13044930068888,0.128822870609244,0.338454989226692,0.125374374911626,0.124225307217542,0.212428177150758,0.176518081373915
"164",-0.0123801724024421,-0.0485862324980756,0.336049778224909,0.0495780045313737,0.102120106893168,0.186232391227017,0.157553830246148
"165",0.248968267611393,0.132271603721887,0.334652158926506,0.140898335328226,0.101960706112135,0.243905366521857,0.24162798900813
"166",0.249763938972289,0.224692436475878,0.333386906065576,0.0793518472949861,0.121710629077895,0.232189353261586,0.213804033240568
"167",0.209535024175378,0.175294852988322,0.333367233225109,0.298820360905492,0.190157393650184,0.242562240935655,0.241473398369466
"168",0.00597450685200585,-0.0756429718393247,0.330642911750419,0.00622125695688135,0.128479515060289,0.192352912718703,0.185186537633827
"169",0.177378065441019,0.129152695022154,0.330543353490443,0.183720227550014,0.132931394933988,0.216870713587346,0.178043373195347
"170",0.270739229565309,0.247246770095343,0.329232042176314,0.0210029922041049,0.177801985034036,0.196952504467128,0.161378669691455
"171",0.27083090149633,0.155278699410237,0.330316562191069,0.224331447859865,0.191055777930263,0.233191663281823,0.239610971303635
"172",0.103255228883301,0.0702197742548674,0.327665868581757,0.0487683473940785,0.159098737882578,0.201823108318789,0.154061921926983
"173",0.127617934091336,0.166657951435687,0.327034501202622,0.161171192066837,0.143094316222151,0.222563422361237,0.228550500154648
"174",0.0660617033923913,0.132820991385992,0.326605216239201,0.0165338565253085,0.095704330316829,0.197192257084025,0.170398665150234
"175",0.108100779632026,-0.0169447194107592,0.323519592360223,0.0186769689514434,0.109122903942283,0.197111168539956,0.187742054102533
"176",0.137283771607746,0.10474919065494,0.322124515918308,0.0418013788883862,0.0903819860450175,0.160924660144492,0.136768626482567
"177",0.102414591764827,-0.0230640201390327,0.319167175052976,-0.0842233500026579,0.0566985280479357,0.137794245450646,0.114990381589534
"178",-0.0577190635673694,0.0198673573017003,0.316880275109844,-0.0507798206238139,0.0193796455065344,0.102672138008629,0.102452601884137
"179",-0.101934965264877,-0.258539008895149,0.312258657268542,-0.315831387283494,-0.108051368845822,-0.0140174318681205,-0.0114903058185843
"180",-0.246014828480589,-0.359965985409255,0.307635490056095,-0.327111313285494,-0.201843191285455,-0.0896766089000784,-0.130756314584451
"181",0.277987196009412,0.32880801722826,0.314171178335179,0.47479795167825,0.301631222666019,0.177516154455379,0.261463373005587
"182",0.13261048671822,0.037149888395205,0.307427757460806,-0.0784290067775653,0.123615898679887,0.0508519451625657,0.0694338577746788
"183",0.0385121030428056,-0.00635013336336728,0.303595939172337,-0.0180805994551984,0.201999016107523,0.0964725082843259,0.0989914925185811
"184",0.276815157109469,0.413811445014535,0.310042626611062,0.37352420953225,0.218626019340559,0.194067865732894,0.254439091643545
"185",0.111281229122488,0.093505749551232,0.306318514779606,0.00434138401340698,0.19209412172709,0.146930399417066,0.148946336743811
"186",0.142393490002037,0.0792914791622212,0.302827237178535,-0.104074371616482,0.0895189630240119,0.135092489171818,0.131531866273297
"187",0.0442431080540169,0.0674679277984556,0.303358968186832,-0.0506673879111141,0.102505107512016,0.161764686119522,0.162001051675452
"188",-0.134134858351543,-0.267730171130762,0.298942652355339,-0.184587984543482,0.0402940580671341,-0.0121990757430174,-0.0153208651671519
"189",0.102633178181861,0.19702527773759,0.300867720581205,0.0620707517059623,0.104913714166185,0.200699594775089,0.19123998858739
"190",0.070887933790417,0.0790226728033155,0.298253599136271,-0.0904460055054264,0.0851170428641748,0.192080176901704,0.15955597523056
"191",0.14240055407001,0.109867241183317,0.295522942701565,-0.0720302680593072,-0.00357525400172162,0.0250807685291859,0.0238830240115248
"192",0.0206924887502662,0.00605164363624554,0.29467992185792,-0.199402282659963,0.0424639863420205,0.0586739798065415,0.0984918272798103
"193",-0.114988571231722,0.00592904063846717,0.292909431604444,-0.218155406586968,0.0883394296312377,0.0757438543859932,0.0768116507141333
"194",0.167519674109466,0.306540324273233,0.29797468407385,0.338657713609211,0.332257943707599,0.289905965840567,0.267566926241025
"195",0.211207712751527,0.242847739288996,0.295818195903102,0.161807163971238,0.210422529737211,0.222658996601836,0.201232447932638
"196",0.0921490152377278,0.101721439166898,0.292386494381267,0.100865599580114,0.216594291874483,0.177285246977807,0.165003093465027
"197",0.201113726782618,0.270340687290114,0.293856749912036,0.144836677569955,0.201232307582905,0.192623795870209,0.172396749410016
"198",0.00242463802896903,0.0494408068862065,0.291610892500617,-0.149447315200125,0.0106928534049767,0.0495005213759624,0.0138687791072507
"199",0.277514034297188,0.187301295662455,0.293354603747824,0.17230912585349,0.243314147521058,0.203102440901776,0.238850275732045
"200",0.196876465527775,0.21219817682933,0.293965749947326,0.241112780807037,0.229518989109315,0.222780282556568,0.24840786360143
"201",0.153490857084328,0.2313235915568,0.294078948146008,0.163293946672303,0.207635684036665,0.201559770236439,0.219660765315975
"202",0.161372093097494,-0.00192663871497072,0.291579728634633,-0.093854181316188,0.095503718483029,0.12975778890298,0.0931919652317052
"203",0.233274045953659,0.431261862588119,0.295271986782707,0.421795733342022,0.343354613200206,0.209899137574059,0.304236329609047
"204",0.359673235251612,0.195393335069554,0.294187718089617,-0.00804882839590151,0.21887274591824,0.157936361872698,0.163433737028963
"205",0.0706839366753621,0.000241889591430136,0.289953459274747,0.0700914682855579,0.124230511272679,0.131814391820307,0.14540273198596
"206",0.0264839563015319,0.124574834585691,0.290157439282178,0.170629922652371,0.0763988468461755,0.122188586496399,0.111852554616048
"207",0.16587604027016,0.260926696944447,0.292174964088866,0.26578217526908,0.277578596833576,0.228671908452073,0.225924055207826
"208",-0.021098737038537,-0.0585250496282153,0.286666405482233,-0.0817316801598059,0.0906788269248756,0.00302263605588643,0.025820297115593
"209",0.22616206374302,0.183192833283099,0.289606679939237,0.111351349027637,0.121867856997383,0.210784270614116,0.227679052010552
"210",0.125942674047611,0.108263711076689,0.288500627910529,0.128776043127332,0.165672671281669,0.206706710352345,0.175315708345131
"211",0.311263677063072,0.267523695272391,0.288542803482878,0.31062338494035,0.25321873440734,0.185944429405104,0.230948189591736
"212",0.314421956502462,0.412910346894725,0.288695887210855,0.397188544538853,0.378641908210684,0.258781455835446,0.272076733745414
"213",0.129554961565284,0.0419079110163123,0.283784603775784,-0.015426243614954,0.162753947716965,0.0906686663307692,0.101929864754017
"214",0.31541254661584,0.313299134580793,0.287911056025648,0.401560245879323,0.294569886040734,0.240963719342985,0.272774166321815
"215",0.0935774660925816,0.0974182125586323,0.286608883892812,0.207690439838953,0.190019902123985,0.110033822942138,0.153125694421654
"216",0.274877381563871,0.380338985879892,0.287389355675067,0.362819783527154,0.33614330852056,0.228809743144251,0.291565570690834
"217",0.210956276134956,0.10409784330916,0.284513864697996,0.108380087725044,0.189385192340715,0.182633863639158,0.150155537363012
"218",0.132976214363196,0.120012679377817,0.283600785016464,0.0937392119124268,0.197651258503835,0.169907685892363,0.147757779674835
"219",0.289786370757951,0.307004653163757,0.286029989259948,0.164694345202892,0.30046413155135,0.219100561316531,0.230094982439629
"220",0.199326909111695,0.103339954647758,0.284177029313037,0.12125314379762,0.237845550406646,0.228833266409075,0.203003608897285
"221",0.258703121549365,0.140710049363493,0.282126368707794,0.114720149502541,0.135124570354155,0.132881460942598,0.123683860489956
"222",0.100123639842575,0.172916487490238,0.280506776059068,0.0833771026713855,0.225938785971561,0.179897101867961,0.18903336901065
"223",0.118375760692778,0.127996075729496,0.279606080384679,0.135748669591397,0.184979892516204,0.168225247200162,0.160629545087211
"224",0.184329717000018,0.230555258078749,0.280914474721895,0.184478414046159,0.254385322767043,0.221257981535249,0.190253207206932
"225",0.256233789576821,0.240871240766506,0.279845033188514,0.249157330025232,0.240733818847219,0.216092208591407,0.250700501425937
"226",0.127523776043628,-0.0703525662359056,0.274658930740117,-0.0869840928106884,0.0180895974555764,0.092452049301741,0.0639443188888875
"227",0.00619433741732522,-0.0132700709999467,0.271727582958127,-0.116852074325321,0.104893066770098,0.0665459096595922,0.0203527656342612
