"","date","lag1","lag2","lag3","lag4","lag1cum","lag2cum","lag3cum","lag4cum"
"36",6-01-20,0.0193791089454027,0.01808788845666,0.00109305191658958,0.061466535070535,0.214937052860336,0.194447133210969,0.267506689717103,2.9657300868562
"37",7-01-20,0.00118747561962694,0.011818508369488,0.0151273810714505,0.000897162610732896,0.216124528479963,0.206265641580457,0.282634070788554,2.96662724946693
"38",8-01-20,0.0109143341572213,0.00965429522997582,0.0142366264782967,0.00573655597958629,0.227038862637184,0.215919936810432,0.29687069726685,2.97236380544652
"39",9-01-20,0.0102851735572511,0.0132782064479374,0.00794637923702528,0.0011197563172847,0.237324036194435,0.22919814325837,0.304817076503876,2.9734835617638
"40",10-01-20,6.24740624754094e-05,0.00112965725338502,0.00321646972462091,0.215699945012796,0.237386510256911,0.230327800511755,0.308033546228496,3.1891835067766
"41",11-01-20,0.00938948369422831,0.000751751005160306,0.00390418103357004,0.0917498970903051,0.246775993951139,0.231079551516915,0.311937727262067,3.2809334038669
"42",12-01-20,0.0237954344048706,0.00410978533061888,1.05373584647499e-06,0.00787997870057914,0.27057142835601,0.235189336847534,0.311938780997913,3.28881338256748
"43",1-01-20,0.00383587070582257,0.00499509359507231,4.44999031486713e-05,0.00500362700322833,0.274407299061832,0.240184430442606,0.311983280901062,3.29381700957071
"44",2-01-20,0.00212417182049504,0.00281614818737422,0.00804317148372409,0.0204268565992602,0.276531470882327,0.243000578629981,0.320026452384786,3.31424386616997
"45",3-01-20,0.000836047947454478,0.000229384134809085,6.45684651568204e-05,0.0206159893180466,0.277367518829782,0.24322996276479,0.320091020849943,3.33485985548802
"46",4-01-20,0.000263401678056386,0.00129234975758726,0.000352597997080611,0.0392559855655243,0.277630920507838,0.244522312522377,0.320443618847023,3.37411584105354
"47",5-01-20,0.00040278674530673,0.000548994391118904,0.000538016219394314,0.0040575405097,0.278033707253145,0.245071306913496,0.320981635066418,3.37817338156324
"48",6-01-20,0.000360000064539954,0.00193198750587612,0.0107988430029378,9.02686562300509e-05,0.278393707317685,0.247003294419372,0.331780478069355,3.37826365021947
"49",7-01-20,0.00332648329926072,0.00135213221406929,0.000108718588444666,0.064304951833501,0.281720190616946,0.248355426633441,0.3318891966578,3.44256860205297
"50",8-01-20,0.000915197821135449,0.000730467303352651,0.00151656328176923,0.0936793672639094,0.282635388438081,0.249085893936794,0.333405759939569,3.53624796931688
"51",9-01-20,0.000193957102126923,9.72934146824138e-05,0.00593995940249997,0.00187127517014918,0.282829345540208,0.249183187351476,0.339345719342069,3.53811924448703
"52",10-01-20,0.000549118384914922,0.000454497899935314,0.00189473984067207,0.0264428607985938,0.283378463925123,0.249637685251412,0.341240459182741,3.56456210528563
"53",11-01-20,0.0186122014040242,0.000782235036247884,0.00173641803335299,0.0116511775639719,0.301990665329147,0.250419920287659,0.342976877216094,3.5762132828496
"54",12-01-20,0.00418804195490447,0.00965477053990607,0.00727522339686069,0.128570060763416,0.306178707284051,0.260074690827566,0.350252100612955,3.70478334361301
"55",1-01-20,0.0368395752628339,0.0131583941554401,0.00422707474289134,0.172351693093355,0.343018282546885,0.273233084983006,0.354479175355846,3.87713503670637
"56",2-01-20,0.0399808283923665,0.00885957591036795,0.000417056526036956,0.00255572519349534,0.382999110939252,0.282092660893374,0.354896231881883,3.87969076189987
"57",3-01-20,0.0312784201697183,0.0165617016185463,0.012014745229648,1.38853447878667e-05,0.41427753110897,0.29865436251192,0.366910977111531,3.87970464724465
"58",4-01-20,0.00301585401995156,0.00440847231414349,0.00518057631536966,0.00313508508760008,0.417293385128922,0.303062834826063,0.372091553426901,3.88283973233225
"59",5-01-20,0.0503407453472172,0.0394443219290069,0.0185796399736067,0.174347597103243,0.467634130476139,0.34250715675507,0.390671193400508,4.0571873294355
"60",6-01-20,0.00697646964307426,0.00736546068194956,0.0043526330579588,0.0995694255758124,0.474610600119213,0.34987261743702,0.395023826458466,4.15675675501131
"61",7-01-20,0.00315122274343433,2.7226252398415e-05,9.32208728289674e-06,0.0598471919638034,0.477761822862648,0.349899843689418,0.395033148545749,4.21660394697511
"62",8-01-20,0.000647833846267673,5.55550248741212e-05,0.000136217267732404,0.0575015937521734,0.478409656708915,0.349955398714292,0.395169365813482,4.27410554072729
